Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Age,Gender,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2024-008594,2024-07-19,2024-07-22,Standard Class,CUST-00336,David Müller,37.0,Female,Corporate,United States,Boston,New York,79457.0,East,PRD-4434,Furniture,Tables,Computer Desk,774.82,3,0.0,102.01
ORD-2024-005412,2024-07-19,2024-07-23,Standard Class,CUST-01346,Sarah Kim,42.0,Female,Corporate,United States,Charlotte,Georgia,58260.0,South,PRD-1922,Technology,Accessories,Wireless Mouse,95.84,2,0.2,7.64
ORD-2024-006528,2024-07-19,2024-07-25,Standard Class,CUST-00518,Priya Nair,29.0,Female,Corporate,United States,Seattle,Oregon,41277.0,West,PRD-5556,Technology,Machines,Inkjet Printer,2109.76,7,0.15,259.82
ORD-2024-008663,2024-07-19,2024-07-22,Standard Class,CUST-00026,Elizabeth Kim,63.0,Male,Consumer,United States,Boston,New York,10438.0,East,PRD-8154,Furniture,Tables,Conference Table,1886.48,7,0.1,137.98
ORD-2024-004028,2024-07-19,2024-07-23,Standard Class,CUST-01388,James Kim,41.0,Female,Corporate,United States,New York City,New Jersey,97860.0,East,PRD-9785,Technology,Phones,Smartphone X200,1667.92,7,0.1,157.9
ORD-2024-000231,2024-07-19,2024-07-22,Second Class,CUST-01116,Ananya Miller,31.0,Female,Consumer,United States,Portland,Oregon,16679.0,West,PRD-5039,Office Supplies,Labels,Address Labels,22.16,3,0.3,2.08
ORD-2024-008436,2024-07-19,2024-07-24,Standard Class,CUST-00719,Charles Miller,25.0,Male,Home Office,United States,Seattle,Washington,91477.0,West,PRD-2118,Office Supplies,Art,Color Pencil Box,34.15,3,0.1,3.8
ORD-2024-007619,2024-07-19,2024-07-24,First Class,CUST-00001,Sarah Brown,42.0,Female,Consumer,United States,Columbus,Illinois,35855.0,Central,PRD-8218,Technology,Accessories,Mechanical Keyboard,187.38,4,0.1,20.57
ORD-2024-008475,2024-07-19,2024-07-22,Standard Class,CUST-01243,Yuki Singh,44.0,Female,Home Office,United States,Philadelphia,Pennsylvania,81192.0,East,PRD-6717,Office Supplies,Binders,3-Ring Binder,92.89,6,0.0,18.57
ORD-2024-002909,2024-07-19,2024-07-23,Second Class,CUST-01374,Mary Singh,27.0,Male,Home Office,United States,Charlotte,Georgia,23604.0,South,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,52.32,4,0.05,8.54
ORD-2024-009679,2024-07-19,2024-07-22,Standard Class,CUST-00223,Priya Silva,58.0,Male,Home Office,United States,Chicago,Ohio,57193.0,Central,PRD-6472,Furniture,Chairs,Recliner,152.03,1,0.0,24.09
ORD-2024-001932,2024-07-19,2024-07-24,Standard Class,CUST-00929,James Johnson,24.0,Male,Home Office,United States,Houston,Illinois,24978.0,Central,PRD-8154,Furniture,Tables,Conference Table,2121.66,7,0.0,107.04
ORD-2024-003670,2024-07-19,2024-07-21,Same Day,CUST-00719,Charles Miller,25.0,Male,Consumer,United States,New York City,Pennsylvania,40479.0,East,PRD-4226,Office Supplies,Storage,Storage Box,305.11,7,0.1,41.6
ORD-2024-003003,2024-07-19,2024-07-23,Standard Class,CUST-00089,Mary Park,41.0,Male,Home Office,United States,Newark,New Jersey,58018.0,East,PRD-5039,Office Supplies,Labels,Address Labels,10.32,1,0.0,1.94
ORD-2024-000681,2024-07-20,2024-07-25,Standard Class,CUST-00614,Patricia Khan,22.0,Male,Consumer,United States,Chicago,Texas,64384.0,Central,PRD-6472,Furniture,Chairs,Recliner,1280.06,7,0.0,154.28
ORD-2024-009538,2024-07-20,2024-07-25,First Class,CUST-00742,James Khan,23.0,Male,Consumer,United States,Miami,Florida,71258.0,South,PRD-8218,Technology,Accessories,Mechanical Keyboard,279.19,5,0.0,56.95
ORD-2024-002575,2024-07-20,2024-07-22,Standard Class,CUST-00331,Robert Davis,27.0,Male,Consumer,United States,Chicago,Ohio,98330.0,Central,PRD-9562,Office Supplies,Art,Sketch Pad,78.18,6,0.0,20.37
ORD-2024-008552,2024-07-20,2024-07-22,Standard Class,CUST-01277,Sofia Park,54.0,Female,Corporate,United States,Los Angeles,Oregon,37093.0,West,PRD-2795,Technology,Machines,Laser Printer,260.59,1,0.0,58.08
ORD-2024-004635,2024-07-20,2024-07-26,Standard Class,CUST-01084,Susan Park,36.0,Male,Consumer,United States,Charlotte,North Carolina,74614.0,South,PRD-5046,Technology,Phones,Cordless Phone,1305.64,5,0.05,342.35
ORD-2024-007458,2024-07-20,2024-07-24,Standard Class,CUST-01111,Michael Singh,60.0,Male,Corporate,United States,Columbus,Texas,65863.0,Central,PRD-2717,Furniture,Tables,Side Table,1397.88,7,0.2,21.29
ORD-2024-005292,2024-07-20,2024-07-22,Second Class,CUST-00140,James Patel,48.0,Female,Home Office,United States,Atlanta,Georgia,87517.0,South,PRD-4226,Office Supplies,Storage,Storage Box,117.32,2,0.0,25.7
ORD-2024-008078,2024-07-20,2024-07-22,Same Day,CUST-00204,Jessica Davis,27.0,Male,Corporate,United States,Columbus,Ohio,19198.0,Central,PRD-5623,Office Supplies,Labels,Label Maker Tape,51.35,6,0.3,-0.3
ORD-2024-005049,2024-07-20,2024-07-21,Second Class,CUST-01050,Chen Park,22.0,Male,Corporate,United States,Boston,New York,91704.0,East,PRD-4786,Furniture,Bookcases,Corner Bookshelf,936.48,6,0.05,32.81
ORD-2024-000707,2024-07-20,2024-07-24,Standard Class,CUST-01379,Ananya Iyer,39.0,Male,Consumer,United States,Nashville,Florida,23531.0,South,PRD-4226,Office Supplies,Storage,Storage Box,112.01,2,0.2,18.99
ORD-2024-002614,2024-07-20,2024-07-25,First Class,CUST-00459,Arjun Moore,57.0,Female,Consumer,United States,Portland,Washington,60667.0,West,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,49.4,4,0.0,11.71
ORD-2024-007197,2024-07-20,2024-07-21,Standard Class,CUST-00869,Sofia Taylor,45.0,Female,Consumer,United States,Boston,Massachusetts,79806.0,East,PRD-5556,Technology,Machines,Inkjet Printer,1663.63,7,0.15,64.27
ORD-2024-001976,2024-07-20,2024-07-22,Standard Class,CUST-00708,Susan Iyer,40.0,Female,Home Office,United States,Los Angeles,Washington,79695.0,West,PRD-4434,Furniture,Tables,Computer Desk,533.08,2,0.0,33.89
ORD-2024-008208,2024-07-20,2024-07-23,Standard Class,CUST-00959,Fatima Wilson,25.0,Female,Corporate,United States,New York City,Massachusetts,18408.0,East,PRD-1787,Technology,Copiers,Scanner Pro,2585.5,5,0.0,507.27
ORD-2024-000236,2024-07-20,2024-07-26,First Class,CUST-00877,Nancy Williams,26.0,Male,Consumer,United States,Portland,California,48907.0,West,PRD-5046,Technology,Phones,Cordless Phone,1346.35,4,0.0,147.48
ORD-2024-007896,2024-07-20,2024-07-26,Standard Class,CUST-00117,Mary Müller,70.0,Female,Corporate,United States,Boston,Massachusetts,89134.0,East,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,85.67,6,0.05,13.19
ORD-2024-003333,2024-07-20,2024-07-26,Second Class,CUST-00243,Yuki Williams,62.0,Male,Consumer,United States,Atlanta,Tennessee,57549.0,South,PRD-2717,Furniture,Tables,Side Table,1031.2,4,0.15,23.81
ORD-2024-001111,2024-07-20,2024-07-22,First Class,CUST-00785,John Silva,18.0,Male,Corporate,United States,Philadelphia,New York,16960.0,East,PRD-3207,Furniture,Furnishings,Desk Lamp,266.86,6,0.15,15.31
ORD-2024-007622,2024-07-21,2024-07-25,Second Class,CUST-00383,Sofia Miller,33.0,Male,Consumer,United States,New York City,New Jersey,41427.0,East,PRD-2795,Technology,Machines,Laser Printer,323.74,1,0.05,61.66
ORD-2024-009297,2024-07-21,2024-07-25,Standard Class,CUST-00625,Charles Wilson,26.0,Male,Consumer,United States,San Francisco,Oregon,19455.0,West,PRD-5623,Office Supplies,Labels,Label Maker Tape,50.57,7,0.15,4.85
ORD-2024-003526,2024-07-21,2024-07-22,Standard Class,CUST-00887,Arjun Brown,40.0,Female,Corporate,United States,Los Angeles,Washington,52298.0,West,PRD-5556,Technology,Machines,Inkjet Printer,2240.95,7,0.1,266.03
ORD-2024-007972,2024-07-21,2024-07-23,Standard Class,CUST-00066,Linda Nair,35.0,Female,Corporate,United States,Seattle,Washington,41397.0,West,PRD-5248,Office Supplies,Art,Marker Set,106.69,7,0.2,9.61
ORD-2024-003560,2024-07-21,2024-07-24,Standard Class,CUST-00907,Jennifer Smith,42.0,Male,Home Office,United States,Seattle,Washington,15285.0,West,PRD-5358,Furniture,Bookcases,Metal Bookcase,255.69,2,0.0,33.21
ORD-2024-009499,2024-07-21,2024-07-22,Same Day,CUST-00049,Karen Müller,68.0,Female,Consumer,United States,Newark,Pennsylvania,28429.0,East,PRD-6288,Furniture,Furnishings,Cushion Set,111.82,3,0.0,17.41
ORD-2024-005954,2024-07-21,2024-07-27,Standard Class,CUST-00786,Jennifer Johnson,66.0,Female,Home Office,United States,Chicago,Michigan,56144.0,Central,PRD-2118,Office Supplies,Art,Color Pencil Box,12.89,1,0.2,0.76
ORD-2024-000669,2024-07-21,2024-07-27,Standard Class,CUST-00130,Diego Johnson,45.0,Female,Consumer,United States,Portland,Nevada,41818.0,West,PRD-6717,Office Supplies,Binders,3-Ring Binder,38.18,2,0.0,7.31
ORD-2024-006045,2024-07-21,2024-07-27,Standard Class,CUST-00570,Sarah Johnson,,Male,Consumer,United States,Detroit,Illinois,16707.0,Central,PRD-5556,Technology,Machines,Inkjet Printer,2082.2,7,0.15,193.21
ORD-2024-001532,2024-07-21,2024-07-22,Standard Class,CUST-01072,Patricia Singh,37.0,Female,Consumer,United States,Boston,Pennsylvania,49404.0,East,PRD-7563,Office Supplies,Binders,Clipboard,45.03,3,0.2,2.97
ORD-2024-001065,2024-07-21,2024-07-23,Same Day,CUST-00531,William Smith,49.0,Female,Consumer,United States,Charlotte,Florida,99070.0,South,PRD-7563,Office Supplies,Binders,Clipboard,50.2,4,0.2,4.57
ORD-2024-006705,2024-07-21,2024-07-23,Standard Class,CUST-00740,Patricia Kim,50.0,Male,Consumer,United States,Columbus,Texas,51546.0,Central,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,69.29,6,0.0,13.24
ORD-2024-006087,2024-07-21,2024-07-25,Same Day,CUST-01381,Patricia Smith,29.0,Male,Consumer,United States,Atlanta,Florida,48266.0,South,PRD-3280,Technology,Copiers,Desktop Copier,2182.7,5,0.15,182.08
ORD-2024-008332,2024-07-21,2024-07-22,Standard Class,CUST-00956,Patricia Iyer,39.0,Male,Corporate,United States,Newark,Massachusetts,64001.0,East,PRD-2118,Office Supplies,Art,Color Pencil Box,43.8,3,0.0,8.01
ORD-2024-009177,2024-07-22,2024-07-27,Standard Class,CUST-01074,Arjun Wilson,21.0,Male,Consumer,United States,Boston,New York,22386.0,East,PRD-4434,Furniture,Tables,Computer Desk,919.96,3,0.0,123.91
ORD-2024-001933,2024-07-22,2024-07-24,Second Class,CUST-00011,Ananya Iyer,68.0,Female,Home Office,United States,Nashville,Florida,17599.0,South,PRD-1787,Technology,Copiers,Scanner Pro,1357.98,3,0.05,229.2
ORD-2024-006377,2024-07-22,2024-07-26,Same Day,CUST-00208,Joseph Williams,65.0,Female,Home Office,United States,San Francisco,Nevada,22682.0,West,PRD-3917,Furniture,Bookcases,Oak Bookcase,671.9,4,0.0,96.78
ORD-2024-004435,2024-07-22,2024-07-28,Standard Class,CUST-00244,Thomas Costa,39.0,Male,Consumer,United States,Portland,California,66829.0,West,PRD-4226,Office Supplies,Storage,Storage Box,72.12,1,0.05,18.84
ORD-2024-002040,2024-07-22,2024-07-27,Standard Class,CUST-00881,Mary Anderson,42.0,Male,Home Office,United States,Seattle,Washington,13530.0,West,PRD-8218,Technology,Accessories,Mechanical Keyboard,434.2,7,0.05,75.41
ORD-2024-007317,2024-07-22,2024-07-27,Standard Class,CUST-00094,Charles Williams,26.0,Male,Corporate,United States,Newark,Massachusetts,89524.0,East,PRD-6288,Furniture,Furnishings,Cushion Set,117.93,3,0.05,10.13
ORD-2024-002378,2024-07-22,2024-07-28,Standard Class,CUST-00954,Jessica Patel,35.0,Male,Corporate,United States,Seattle,Washington,78731.0,West,PRD-5039,Office Supplies,Labels,Address Labels,65.6,7,0.05,11.01
ORD-2024-005694,2024-07-22,2024-07-24,Second Class,CUST-00831,Thomas Johnson,54.0,Female,Corporate,United States,San Francisco,California,77918.0,West,PRD-6717,Office Supplies,Binders,3-Ring Binder,141.18,7,0.05,22.53
ORD-2024-007456,2024-07-22,2024-07-28,Standard Class,CUST-00823,Fatima Garcia,23.0,Female,Corporate,United States,Portland,Oregon,58872.0,West,PRD-4786,Furniture,Bookcases,Corner Bookshelf,538.74,4,0.2,0.82
ORD-2024-007870,2024-07-23,2024-07-29,Second Class,CUST-00056,Sofia Taylor,63.0,Female,Consumer,United States,Seattle,Washington,72281.0,West,PRD-3917,Furniture,Bookcases,Oak Bookcase,432.05,4,0.15,14.21
ORD-2024-001061,2024-07-23,2024-07-26,Standard Class,CUST-01349,Sofia Singh,56.0,Other,Corporate,United States,Columbus,Ohio,82718.0,Central,PRD-5046,Technology,Phones,Cordless Phone,2433.89,7,0.05,407.89
ORD-2024-005739,2024-07-23,2024-07-29,First Class,CUST-00557,Susan Park,54.0,Male,Home Office,United States,Columbus,Texas,79265.0,Central,PRD-2118,Office Supplies,Art,Color Pencil Box,74.59,5,0.05,15.08
ORD-2024-005100,2024-07-23,2024-07-28,Second Class,CUST-00616,Thomas Jones,68.0,Female,Consumer,United States,Seattle,Nevada,10705.0,West,PRD-7563,Office Supplies,Binders,Clipboard,61.93,4,0.1,7.48
ORD-2024-004313,2024-07-23,2024-07-24,Second Class,CUST-00751,Jennifer Williams,50.0,Male,Consumer,United States,Seattle,Washington,55941.0,West,PRD-8218,Technology,Accessories,Mechanical Keyboard,318.77,6,0.0,76.04
ORD-2024-006324,2024-07-23,2024-07-28,Same Day,CUST-00285,Richard Davis,67.0,Male,Home Office,United States,Chicago,Michigan,35822.0,Central,PRD-6288,Furniture,Furnishings,Cushion Set,56.15,1,0.0,6.12
ORD-2024-003740,2024-07-23,2024-07-24,First Class,CUST-00737,Karen Khan,40.0,Male,Consumer,United States,Portland,Nevada,12945.0,West,PRD-5046,Technology,Phones,Cordless Phone,1384.41,4,0.15,106.63
ORD-2024-002382,2024-07-24,2024-07-27,Standard Class,CUST-01012,Chen Martinez,33.0,Female,Corporate,United States,Charlotte,Tennessee,23974.0,South,PRD-5248,Office Supplies,Art,Marker Set,93.03,5,0.0,19.61
ORD-2024-000457,2024-07-24,2024-07-28,First Class,CUST-00675,Jennifer Patel,49.0,Male,Home Office,United States,Chicago,Illinois,61752.0,Central,PRD-5623,Office Supplies,Labels,Label Maker Tape,30.57,4,0.15,4.28
ORD-2024-006189,2024-07-24,2024-07-29,First Class,CUST-01092,Patricia Khan,53.0,Female,Home Office,United States,Portland,Oregon,25250.0,West,PRD-5046,Technology,Phones,Cordless Phone,363.6,1,0.0,76.76
ORD-2024-006373,2024-07-24,2024-07-27,Standard Class,CUST-00298,Joseph Brown,58.0,Female,Consumer,United States,Los Angeles,California,58828.0,West,PRD-6717,Office Supplies,Binders,3-Ring Binder,63.64,7,0.4,-0.76
ORD-2024-000855,2024-07-24,2024-07-29,Standard Class,CUST-00625,Charles Wilson,26.0,Male,Consumer,United States,Los Angeles,Washington,12310.0,West,PRD-3917,Furniture,Bookcases,Oak Bookcase,111.12,1,0.1,9.35
ORD-2024-000999,2024-07-24,2024-07-27,First Class,CUST-00075,John Kim,35.0,Female,Consumer,United States,Newark,New York,31487.0,East,PRD-4226,Office Supplies,Storage,Storage Box,467.77,6,0.0,104.37
ORD-2024-002999,2024-07-24,2024-07-28,Second Class,CUST-00682,Mary Khan,36.0,Female,Home Office,United States,Philadelphia,Massachusetts,50935.0,East,PRD-2830,Office Supplies,Storage,File Cabinet,179.52,3,0.0,40.8
ORD-2024-004226,2024-07-24,2024-07-30,Second Class,CUST-01149,Nancy Costa,65.0,Female,Consumer,United States,New York City,Pennsylvania,68822.0,East,PRD-3917,Furniture,Bookcases,Oak Bookcase,770.2,6,0.15,-13.15
ORD-2024-003663,2024-07-24,2024-07-29,Standard Class,CUST-00974,Chen Müller,42.0,Male,Consumer,United States,Los Angeles,California,24313.0,West,PRD-5046,Technology,Phones,Cordless Phone,868.13,3,0.2,35.75
ORD-2024-004036,2024-07-24,2024-07-26,First Class,CUST-00100,Charles Nair,58.0,Male,Corporate,United States,Portland,Washington,96654.0,West,PRD-5556,Technology,Machines,Inkjet Printer,824.3,3,0.2,22.06
ORD-2024-007428,2024-07-24,2024-07-25,Standard Class,CUST-00094,Charles Williams,26.0,Male,Consumer,United States,Philadelphia,Massachusetts,47006.0,East,PRD-1922,Technology,Accessories,Wireless Mouse,332.31,6,0.15,51.97
ORD-2024-004267,2024-07-24,2024-07-27,Second Class,CUST-00424,Michael Jones,34.0,Male,Consumer,United States,Houston,Texas,27068.0,Central,PRD-5248,Office Supplies,Art,Marker Set,51.57,4,0.15,5.36
ORD-2024-004308,2024-07-24,2024-07-28,First Class,CUST-00918,Arjun Wilson,25.0,Female,Consumer,United States,Miami,Georgia,34282.0,South,PRD-2830,Office Supplies,Storage,File Cabinet,131.18,2,0.0,31.52
ORD-2024-009500,2024-07-24,2024-07-30,Standard Class,CUST-00280,Nancy Martinez,64.0,Female,Consumer,United States,Los Angeles,California,58667.0,West,PRD-9562,Office Supplies,Art,Sketch Pad,124.24,7,0.05,22.16
ORD-2024-001631,2024-07-25,2024-07-28,Standard Class,CUST-00824,William Wilson,58.0,Female,Home Office,United States,Charlotte,Florida,40145.0,South,PRD-2717,Furniture,Tables,Side Table,1290.83,6,0.15,49.88
ORD-2024-008011,2024-07-25,2024-07-30,Standard Class,CUST-00597,Fatima Davis,19.0,Female,Corporate,United States,Newark,New York,27708.0,East,PRD-8218,Technology,Accessories,Mechanical Keyboard,102.2,2,0.1,14.91
ORD-2024-008497,2024-07-25,2024-07-26,Standard Class,CUST-00033,Diego Williams,57.0,Female,Home Office,United States,Philadelphia,Massachusetts,58525.0,East,PRD-4226,Office Supplies,Storage,Storage Box,57.6,1,0.0,13.35
ORD-2024-004274,2024-07-25,2024-07-29,Standard Class,CUST-01084,Susan Park,36.0,Male,Home Office,United States,Los Angeles,Washington,46334.0,West,PRD-2118,Office Supplies,Art,Color Pencil Box,38.91,3,0.0,7.69
ORD-2024-005141,2024-07-25,2024-07-27,Standard Class,CUST-00891,Richard Khan,43.0,Male,Consumer,United States,Detroit,Texas,62750.0,Central,PRD-4434,Furniture,Tables,Computer Desk,1345.58,6,0.15,32.49
ORD-2024-001596,2024-07-25,2024-07-27,Standard Class,CUST-00274,Sarah Khan,34.0,Male,Consumer,United States,New York City,Pennsylvania,49836.0,East,PRD-1787,Technology,Copiers,Scanner Pro,2007.17,4,0.05,363.12
ORD-2024-008797,2024-07-25,2024-07-31,Standard Class,CUST-01316,Jennifer Garcia,44.0,Female,Corporate,United States,Houston,Illinois,54199.0,Central,PRD-5039,Office Supplies,Labels,Address Labels,51.88,6,0.0,9.23
ORD-2024-003836,2024-07-25,2024-07-31,Standard Class,CUST-00201,Sarah Johnson,67.0,Male,Corporate,United States,Detroit,Michigan,79888.0,Central,PRD-8369,Office Supplies,Paper,A4 Paper Ream,14.22,1,0.0,3.68
ORD-2024-000405,2024-07-25,2024-07-27,Second Class,CUST-00579,Patricia Jones,24.0,Female,Consumer,United States,Seattle,Oregon,15027.0,West,PRD-2830,Office Supplies,Storage,File Cabinet,349.1,7,0.1,45.47
ORD-2024-002637,2024-07-25,2024-07-30,Second Class,CUST-00465,Sarah Singh,18.0,Female,Consumer,United States,Chicago,Ohio,96561.0,Central,PRD-1787,Technology,Copiers,Scanner Pro,1220.39,3,0.0,288.71
ORD-2024-004529,2024-07-25,2024-07-30,Standard Class,CUST-00645,Rahul Jones,23.0,Female,Consumer,United States,Portland,California,98665.0,West,PRD-5039,Office Supplies,Labels,Address Labels,49.86,5,0.2,6.97
ORD-2024-009139,2024-07-26,2024-08-01,First Class,CUST-00200,Robert Miller,24.0,Female,Corporate,United States,Houston,Ohio,83143.0,Central,PRD-5039,Office Supplies,Labels,Address Labels,69.83,7,0.0,16.05
ORD-2024-003541,2024-07-26,2024-07-31,Second Class,CUST-01305,James Rodriguez,34.0,Male,Home Office,United States,Portland,Nevada,50170.0,West,PRD-6803,Furniture,Chairs,Folding Chair,1219.31,6,0.1,19.38
ORD-2024-000925,2024-07-26,2024-07-27,Standard Class,CUST-00778,Rahul Garcia,54.0,Female,Consumer,United States,Portland,Nevada,86595.0,West,PRD-8218,Technology,Accessories,Mechanical Keyboard,206.51,4,0.2,3.39
ORD-2024-001086,2024-07-26,2024-07-27,Standard Class,CUST-01362,Linda Rodriguez,18.0,Male,Consumer,United States,Chicago,Ohio,92124.0,Central,PRD-2795,Technology,Machines,Laser Printer,1196.23,5,0.0,354.42
ORD-2024-002891,2024-07-26,2024-08-01,Second Class,CUST-01138,Mary Rodriguez,48.0,Male,Consumer,United States,Boston,New York,87011.0,East,PRD-6472,Furniture,Chairs,Recliner,1046.39,7,0.1,61.77
ORD-2024-003417,2024-07-26,2024-07-30,Standard Class,CUST-00225,Arjun Rodriguez,61.0,Male,Consumer,United States,San Francisco,Nevada,74193.0,West,PRD-3082,Furniture,Chairs,Executive Leather Chair,1077.41,6,0.2,28.97
ORD-2024-000381,2024-07-26,2024-08-01,Standard Class,CUST-00828,Thomas Costa,57.0,Other,Corporate,United States,Los Angeles,Washington,22570.0,West,PRD-8658,Furniture,Tables,Round Table,276.25,1,0.0,21.22
ORD-2024-009560,2024-07-26,2024-07-29,Same Day,CUST-00330,Diego Müller,24.0,Female,Consumer,United States,Houston,Illinois,92118.0,Central,PRD-5556,Technology,Machines,Inkjet Printer,440.44,2,0.1,57.81
ORD-2024-002945,2024-07-26,2024-07-30,Standard Class,CUST-00527,David Müller,33.0,Female,Consumer,United States,Atlanta,Tennessee,47061.0,South,PRD-6717,Office Supplies,Binders,3-Ring Binder,83.23,6,0.1,11.48
ORD-2024-008920,2024-07-26,2024-07-29,Standard Class,CUST-01209,Wei Thomas,55.0,Female,Corporate,United States,Houston,Ohio,75645.0,Central,PRD-5556,Technology,Machines,Inkjet Printer,1431.39,7,0.15,86.95
ORD-2024-009232,2024-07-26,2024-07-27,First Class,CUST-00855,Arjun Müller,67.0,Male,Consumer,United States,Atlanta,Georgia,10816.0,South,PRD-1787,Technology,Copiers,Scanner Pro,709.15,2,0.05,134.25
ORD-2024-002242,2024-07-26,2024-07-31,Same Day,CUST-01166,Richard Wilson,58.0,Male,Corporate,United States,Atlanta,Tennessee,18066.0,South,PRD-4226,Office Supplies,Storage,Storage Box,266.27,4,0.0,54.39
ORD-2024-003014,2024-07-27,2024-08-02,First Class,CUST-00095,Nancy Moore,62.0,Female,Corporate,United States,Charlotte,Tennessee,28164.0,South,PRD-6287,Technology,Machines,Label Printer,341.99,1,0.05,57.35
ORD-2024-000629,2024-07-27,2024-08-02,Standard Class,CUST-01101,David Silva,65.0,Male,Consumer,United States,Newark,Pennsylvania,69691.0,East,PRD-2499,Technology,Accessories,USB Hub,295.48,5,0.0,40.14
ORD-2024-007332,2024-07-27,2024-07-30,Second Class,CUST-00401,Priya Silva,46.0,Male,Home Office,United States,San Francisco,Nevada,14710.0,West,PRD-5081,Office Supplies,Binders,Report Cover,14.69,1,0.0,3.31
ORD-2024-002258,2024-07-27,2024-08-01,Standard Class,CUST-00813,Susan Jones,56.0,Female,Home Office,United States,Chicago,Michigan,65968.0,Central,PRD-8628,Office Supplies,Paper,Notebook Set,9.3,1,0.4,-0.02
ORD-2024-009789,2024-07-28,2024-08-03,Standard Class,CUST-00664,Jessica Khan,41.0,Female,Consumer,United States,Philadelphia,Massachusetts,33729.0,East,PRD-8154,Furniture,Tables,Conference Table,1070.39,7,0.3,-148.0
ORD-2024-009591,2024-07-28,2024-08-01,Standard Class,CUST-01266,Yuki Anderson,36.0,Female,Consumer,United States,Newark,New Jersey,33525.0,East,PRD-1787,Technology,Copiers,Scanner Pro,1380.13,3,0.1,178.17
ORD-2024-009445,2024-07-28,2024-08-02,Standard Class,CUST-00479,Sarah Singh,51.0,Other,Home Office,United States,Los Angeles,Washington,53029.0,West,PRD-5556,Technology,Machines,Inkjet Printer,926.24,6,0.4,-106.22
ORD-2024-004967,2024-07-29,2024-08-04,Second Class,CUST-00906,Chen Park,50.0,Male,Corporate,United States,Portland,Nevada,47222.0,West,PRD-3207,Furniture,Furnishings,Desk Lamp,255.29,7,0.0,31.57
ORD-2024-000946,2024-07-29,2024-08-01,Standard Class,CUST-00562,Linda Khan,19.0,Male,Consumer,United States,Los Angeles,Oregon,23807.0,West,PRD-9785,Technology,Phones,Smartphone X200,257.2,1,0.0,36.96
ORD-2024-004929,2024-07-29,2024-08-03,Standard Class,CUST-00804,Fatima Johnson,43.0,Female,Corporate,United States,Charlotte,Georgia,44102.0,South,PRD-8369,Office Supplies,Paper,A4 Paper Ream,46.23,5,0.2,3.66
ORD-2024-008198,2024-07-29,2024-08-04,Standard Class,CUST-01382,Mary Iyer,54.0,Male,Corporate,United States,Seattle,Washington,73570.0,West,PRD-2676,Furniture,Chairs,Mesh Office Chair,341.98,2,0.15,30.04
ORD-2024-000852,2024-07-30,2024-08-03,Standard Class,CUST-00733,Jessica Park,31.0,Female,Consumer,United States,Los Angeles,California,95925.0,West,PRD-9562,Office Supplies,Art,Sketch Pad,75.39,4,0.0,16.05
ORD-2024-001488,2024-07-30,2024-08-01,Standard Class,CUST-00528,Fatima Singh,19.0,Male,Consumer,United States,Los Angeles,California,43161.0,West,PRD-9562,Office Supplies,Art,Sketch Pad,14.41,1,0.15,1.51
ORD-2024-003171,2024-07-30,2024-08-04,Standard Class,CUST-00263,John Iyer,56.0,Male,Consumer,United States,Nashville,Tennessee,55203.0,South,PRD-5623,Office Supplies,Labels,Label Maker Tape,53.86,6,0.15,6.23
ORD-2024-000818,2024-07-30,2024-08-02,First Class,CUST-00432,Richard Johnson,30.0,Male,Consumer,United States,Boston,Pennsylvania,16054.0,East,PRD-6717,Office Supplies,Binders,3-Ring Binder,83.35,6,0.15,14.03
ORD-2024-002527,2024-07-30,2024-08-03,Standard Class,CUST-01342,William Davis,29.0,Male,Corporate,United States,Chicago,Illinois,71343.0,Central,PRD-5556,Technology,Machines,Inkjet Printer,1072.89,3,0.05,181.49
ORD-2024-004060,2024-07-30,2024-08-04,Second Class,CUST-00521,Linda Anderson,45.0,Male,Home Office,United States,Boston,New York,52089.0,East,PRD-8154,Furniture,Tables,Conference Table,1411.93,7,0.3,-127.27
ORD-2024-008134,2024-07-30,2024-08-01,Standard Class,CUST-00177,Charles Park,51.0,Female,Consumer,United States,Charlotte,Florida,25887.0,South,PRD-3917,Furniture,Bookcases,Oak Bookcase,618.45,4,0.15,54.24
ORD-2024-002800,2024-07-31,2024-08-06,Standard Class,CUST-00369,Michael Silva,39.0,Female,Consumer,United States,Los Angeles,California,18796.0,West,PRD-5623,Office Supplies,Labels,Label Maker Tape,46.79,5,0.2,6.19
ORD-2024-002351,2024-07-31,2024-08-05,Standard Class,CUST-00609,Susan Wilson,49.0,Male,Home Office,United States,Portland,Oregon,48073.0,West,PRD-2830,Office Supplies,Storage,File Cabinet,182.67,5,0.4,1.94
ORD-2024-006631,2024-07-31,2024-08-06,Standard Class,CUST-01091,Chen Müller,61.0,Other,Consumer,United States,Columbus,Texas,24958.0,Central,PRD-3712,Technology,Accessories,Webcam,391.24,7,0.05,47.6
